run_id,sep,ali,coh,timestamp_sec,boids_alive,boids_eaten,boids_starved,boids_in_refuge,predators_alive,predators_starved,food_available,avg_boid_distance,avg_boid_velocity,avg_boid_separation,avg_boid_food_level,center_of_mass_x,center_of_mass_y,max_boid_distance_to_center,min_boid_distance_to_center
4,1.25,0.0,1.5,12.0,20,0,0,5,3,0,14,634.491419432666,1.6367693873327327,479.7342346103795,85.60887954679758,550.0647372988094,455.35835556465224,641.7757039212794,141.39017176259316
5,1.25,0.0,1.5,12.0,20,0,0,2,3,0,14,461.63090940145713,1.3095239955833349,335.1800566297387,85.96215370547694,529.9599417279712,295.4163679153827,640.6113569898657,137.15127613508935
3,1.25,0.0,1.5,12.0,20,0,0,5,3,0,14,510.94033407542975,1.7521386335227753,365.3366659200232,86.05794555712643,528.0481534340247,328.789895547113,655.4491057906173,106.81712840470477
6,1.25,0.25,1.5,12.0,20,0,0,3,3,0,14,536.9142051969721,1.877528217254302,399.1194416378027,85.74395499026073,482.62036585261706,346.349838705229,804.5091721636848,126.87115684337262
1,1.25,0.0,1.5,13.0,20,0,0,4,3,0,14,439.258102628273,1.5494052342276032,323.5826506580315,85.68812609217278,728.7640566412356,295.72548005624355,617.2320040991658,104.43907679229038
2,1.25,0.0,1.5,13.0,20,0,0,8,3,0,14,486.91460401279403,1.6046518521821063,361.8672066146142,85.85426773976289,669.2975518758957,466.7803444688701,651.4626300620685,46.712284008529394
4,1.25,0.0,1.5,13.0,20,0,0,5,3,0,14,620.4856542489505,1.693074422299238,482.5317949928423,85.89998200995845,550.989199817597,438.95214460113056,630.6240687009189,261.40408755311796
5,1.25,0.0,1.5,13.0,20,0,0,2,3,0,14,483.0323340740808,1.2622107056171332,349.96241040695156,85.57573385484234,506.0014397170994,344.34907469507647,645.1406508031071,173.5093631895586
3,1.25,0.0,1.5,13.0,18,2,0,5,3,0,14,516.9005360072342,1.7665716003045815,379.3713883804251,85.56003630636657,509.15693476358604,315.90285524348997,778.7196972421583,88.25862489493224
6,1.25,0.25,1.5,13.0,20,0,0,3,3,0,14,538.6606359893074,1.9898391314542727,391.447451787688,84.5176115206292,429.97463148323095,417.7345807471319,762.0028674763695,68.32480963897655
1,1.25,0.0,1.5,14.0,20,0,0,4,3,0,14,432.670838550121,1.4921186506670425,313.4174461378294,84.52410953613857,739.2335505855308,265.4866974466949,632.297078116977,135.7468827732382
2,1.25,0.0,1.5,14.0,19,1,0,8,3,0,14,478.2438270229513,1.5010835240894242,357.83154305537994,84.66841101437825,717.6476743527294,464.5914042813188,618.0358488100279,124.04805697190783
4,1.25,0.0,1.5,14.0,20,0,0,6,3,0,13,641.8717033142975,1.9733765473270661,495.1359287429217,87.70517444224603,543.3574098871111,479.70080148877133,635.4087225801868,248.63979882469255
5,1.25,0.0,1.5,14.0,20,0,0,2,3,0,14,487.5947927058622,1.173883625791484,351.8552042463649,84.44330855315116,615.8192589685883,386.6643751614907,593.5542465458001,110.16483320981656
3,1.25,0.0,1.5,14.0,18,2,0,5,3,0,13,486.33677475320013,1.8468714962531274,355.2499845201163,85.17548103531898,431.07536269384264,280.13912416671815,700.141141895406,83.94497818811286
6,1.25,0.25,1.5,14.0,20,0,0,3,3,0,14,560.0320140169256,1.6789221414330924,456.98358767551434,84.05256001795121,703.9038614215607,496.1831989296035,606.8971127831527,286.3464155736963
1,1.25,0.0,1.5,15.0,20,0,0,5,3,0,14,394.38075101640027,1.570900884725811,281.65443685007705,85.59746824922698,754.7742613709233,237.9042929740955,669.1854404331494,94.82349996481929
