run_id,sep,ali,coh,timestamp_sec,boids_alive,boids_eaten,boids_starved,boids_in_refuge,predators_alive,predators_starved,food_available,avg_boid_distance,avg_boid_velocity,avg_boid_separation,avg_boid_food_level,center_of_mass_x,center_of_mass_y,max_boid_distance_to_center,min_boid_distance_to_center
43,1.25,1.75,2.0,86.0,13,3,4,2,2,1,9,36.611656558690676,2.654346633666426,33.2904858831247,31.453338389623134,108.84773910577442,479.1750864473243,108.39943180926589,18.841730250640822
44,1.25,1.75,2.0,85.0,10,10,0,2,3,0,7,245.61734128476212,2.777318424789553,194.30824052154946,33.349921186570725,294.08182282912344,493.44539063730264,341.6210220313024,135.84616473242707
47,1.25,1.75,2.25,85.0,4,15,1,2,3,0,4,533.6331857574498,2.2579474095096477,345.04571293779566,56.641422114939836,809.7755448924086,581.3351643998753,601.707026036761,152.12336820835293
45,1.25,1.75,2.0,85.0,10,8,2,0,2,1,8,216.22677627273114,2.7057563496347328,181.3109861210978,27.34010880062208,694.8943148611576,373.7081625537629,479.39048633736564,106.79948287281607
48,1.25,1.75,2.25,85.0,8,12,0,0,3,0,5,269.83573435820097,2.601819454146825,167.66364741142098,53.20520589981781,471.84660814358466,241.91091578028747,574.0269037969196,46.50806235877687
46,1.25,1.75,2.25,85.0,6,11,3,0,3,0,4,319.25708900188073,2.641401613873746,214.48840587570194,57.22652667118758,270.08338367225844,441.99492614761283,470.2637827241933,98.05350518482467
43,1.25,1.75,2.0,87.0,12,3,5,2,2,1,9,86.24139443597412,2.7316427928892377,78.61202425134562,32.70613158529754,88.11243179201334,608.1561192127466,235.99969421450456,46.509704825935096
44,1.25,1.75,2.0,86.0,9,11,0,2,3,0,7,132.3583108199229,2.6508909549132307,108.67242739101589,31.968046045100905,196.1477272336619,526.4681272005125,179.03760078876053,91.8921801948934
45,1.25,1.75,2.0,86.0,10,8,2,0,2,1,7,247.68021569202546,1.9975384755388916,204.3055244693655,27.525702609691155,673.6734337454285,485.20185695034706,616.6322461744717,115.65339761118382
47,1.25,1.75,2.25,86.0,4,15,1,2,3,0,3,549.9799233939575,2.4767531435836063,359.0425078012752,59.12686893317472,770.9449262732345,559.4700439607814,581.9135260275671,180.56244322347308
48,1.25,1.75,2.25,86.0,8,12,0,0,3,0,5,238.76698445672446,2.624716136725115,201.8607549936192,51.88740103918889,649.1949923997057,330.72908951763037,444.9994654207161,132.29250114140422
46,1.25,1.75,2.25,86.0,6,11,3,0,3,0,4,450.84429013014943,2.450457189067251,341.45403136857044,55.924876028103,439.1744698727885,533.8356246811834,816.2247263321987,216.2068109705099
43,1.25,1.75,2.0,88.0,12,3,5,2,2,1,9,110.16826213066312,2.8068442434978866,100.26009685862262,31.4041578603412,75.18160788239787,72.03294032224298,300.96284287790587,58.51135288165198
44,1.25,1.75,2.0,87.0,9,11,0,2,3,0,6,431.88898724695656,2.7476658349723,342.62020779703386,32.34099005670697,422.77540418019015,484.50280996951835,763.7151984174235,179.10786907334798
45,1.25,1.75,2.0,87.0,10,8,2,0,2,1,7,303.3522693108887,2.6924770885434723,250.85348145728872,26.27563816836186,589.7239318262655,433.43832437822175,691.1392399991863,142.84073444821772
47,1.25,1.75,2.25,87.0,4,15,1,2,3,0,3,574.9646616616844,2.4767531435836063,380.54875524898,57.85112142494886,737.9038816654836,537.0083270446125,576.8496361943237,227.7502704493876
48,1.25,1.75,2.25,87.0,5,15,0,0,3,0,5,236.66033477125612,2.6071490150258136,147.90698688036676,59.453685845654455,727.2862893744074,487.3540980850565,318.4313405825848,56.7750857851495
46,1.25,1.75,2.25,87.0,6,11,3,0,3,0,4,435.736098736313,2.7282025840493915,336.6006847278383,54.629451152618316,389.7960631799903,205.3211793614961,737.3426847725565,251.61771345303887
43,1.25,1.75,2.0,89.0,12,3,5,2,2,1,9,62.07945638689005,2.6624301343451555,56.33087101879672,30.07798700945126,107.95515769637608,204.15026858516526,169.12680554897912,32.75126461267667
44,1.25,1.75,2.0,88.0,9,11,0,2,3,0,6,426.54755111732106,2.811581956667879,337.9847506017274,30.983233649051353,313.9003285173298,552.8975105478526,720.1528164483569,216.3396506207935
47,1.25,1.75,2.25,88.0,4,15,1,2,3,0,3,608.318251576909,1.9762344607064928,402.0550763524381,56.565807295426055,719.1475463829856,353.40696832930763,607.4382076957844,277.1004628115111
45,1.25,1.75,2.0,88.0,8,8,4,0,2,1,7,316.71410632867224,2.4412085748714154,192.5100360107176,31.47360169132462,454.73087250502965,298.97108210381253,729.9352333245207,46.74074604669793
48,1.25,1.75,2.25,88.0,5,15,0,0,3,0,5,211.11411465068767,2.9015645715111313,133.54849867331822,58.12533520351816,756.1442935059569,549.2006959060384,266.5738745761853,55.56206641271963
46,1.25,1.75,2.25,88.0,6,11,3,0,3,0,4,346.10691861302985,2.513883341652481,268.0663820603614,53.33102695465825,306.55759495367954,281.62125489570985,569.3611185873309,198.0173549786832
43,1.25,1.75,2.0,90.0,12,3,5,2,2,1,9,18.400546034476882,2.753378783298358,16.348550875504618,28.754612583216296,121.329225141738,333.2467759808649,49.07418409806463,7.685580269348307
44,1.25,1.75,2.0,89.0,6,14,0,2,3,0,6,578.9272269876512,2.6458532091182003,422.01033804642174,35.90450467447321,349.14629668731845,561.1722590742861,581.9970567839151,269.1350920558579
45,1.25,1.75,2.0,89.0,8,8,4,0,2,1,7,315.1483445335892,2.454045013423968,209.56794162247763,30.181888598827964,431.52588779222555,174.07643614515047,766.3712293485708,73.18024172739976
47,1.25,1.75,2.25,89.0,4,15,1,2,3,0,3,648.383156839264,2.4767531435836063,433.5838994475071,55.26060562920739,684.2394323596294,494.6975894038565,607.9101814189821,327.96389910023953
48,1.25,1.75,2.25,89.0,5,15,0,0,3,0,4,365.2347242004441,2.3678281739917897,273.4162360764151,59.79563591968186,798.5000960394239,476.89834771507265,433.7269375730403,223.45861356820765
46,1.25,1.75,2.25,89.0,5,11,4,0,3,0,4,394.6952914971328,2.5093619899454622,284.30476235206527,62.709502991250034,276.33460199874105,419.4219421250692,547.8772329508697,176.35898019305614
43,1.25,1.75,2.0,91.0,12,3,5,2,1,2,9,31.74939904988072,2.69421300334494,28.552689119121286,27.434984150255456,32.0466340421956,433.76574860774036,85.7148815406439,16.563058601290454
44,1.25,1.75,2.0,90.0,6,14,0,2,3,0,6,669.5730056353997,2.3443419449831953,480.29859026716605,34.59817596951313,704.0727364905915,373.93161991622395,596.7344228172236,352.1995808123246
45,1.25,1.75,2.0,90.0,8,8,4,0,2,1,7,141.75743757568586,2.8562161628331135,123.0145934024348,28.874634016875902,197.2540563252635,65.56984938686821,250.04566891219045,81.3160715428233
47,1.25,1.75,2.25,90.0,4,15,1,2,3,0,3,659.782035325771,2.4767531435836063,445.30128546642067,53.98439681702787,649.2687356150508,433.37443978650515,616.61372662082,311.23554561842263
48,1.25,1.75,2.25,90.0,5,15,0,0,3,0,4,439.5870241722764,2.5917924199236824,326.7129889545765,58.4592177286797,816.6697097899937,686.541157763624,486.4734181680883,260.6293083665794
46,1.25,1.75,2.25,90.0,5,11,4,0,3,0,3,476.43238829632736,2.712554936270945,342.8328234364906,64.38724088911803,940.0301442478245,395.4963411272847,615.852466440382,259.89961489392874
43,1.25,1.75,2.0,92.0,12,3,5,2,1,2,9,332.5779173052087,2.5153061866787234,304.3812434896336,26.126202269650722,986.0153120654713,556.9998320952059,913.4531017463914,181.7970849010047
44,1.25,1.75,2.0,91.0,6,14,0,2,2,1,6,634.6832623106628,2.4245137892599407,456.91262696498217,33.310605255286504,668.3994410869276,457.62010810099827,567.7002965704227,383.55390049690743
47,1.25,1.75,2.25,91.0,4,15,1,2,3,0,3,694.995630223743,2.3267007430859,474.7784338068859,52.70564114392786,614.8645062161846,383.62354989065886,631.8826807143721,343.56294998378803
45,1.25,1.75,2.0,91.0,8,8,4,0,2,1,7,526.3138782169859,2.69063568530244,459.68066866170267,27.525435136266807,382.2095352872385,555.1179015532422,921.9717473573153,305.95511040776876
48,1.25,1.75,2.25,91.0,5,15,0,0,3,0,4,273.2760810330552,2.6210482794773893,203.76762190032002,57.139456036166926,182.0372348782186,681.7757852244671,346.04063189079227,164.20710001272204
46,1.25,1.75,2.25,91.0,5,11,4,0,3,0,3,439.3502715933256,2.9341764255660268,310.9412601431386,66.02768216606911,853.41865783311,523.0539057731933,660.4502369279605,223.29833486740574
43,1.25,1.75,2.0,93.0,12,3,5,2,1,2,9,338.39948630838603,2.6399136271298285,309.74080120997183,24.813716711057115,965.6538471662296,688.1373812916748,929.5443565414521,185.24091573138156
44,1.25,1.75,2.0,92.0,5,14,1,2,2,1,5,568.9274008974828,2.628363627943187,422.146168305838,41.43488200324042,606.8140787072341,247.87912491522994,519.4889676465953,342.28412517541017
47,1.25,1.75,2.25,92.0,3,16,1,2,3,0,3,606.8431069673346,2.750289610691581,404.49594946060296,54.050894586974884,784.3277056781267,500.6124150188152,606.7438908347539,303.328313099503
45,1.25,1.75,2.0,92.0,8,8,4,0,2,1,7,473.0502165384939,2.710716348666979,413.20000218077433,26.192725783459018,291.4700715302912,622.1288444112672,828.0334618698845,274.94239120150337
48,1.25,1.75,2.25,92.0,3,17,0,0,3,0,3,265.10296592913596,2.4941833424113122,153.99253783226553,71.81453112218448,275.70665250540566,602.8840936544073,199.5847654274988,115.29313256812172
46,1.25,1.75,2.25,92.0,5,11,4,0,3,0,3,532.275773923453,2.7756119246778685,375.9878274482347,64.7036400032134,779.4625805887281,632.9876429080313,721.2116796031227,262.3289846678265
43,1.25,1.75,2.0,94.0,12,3,5,2,1,2,8,310.2391429043765,2.835213152427895,283.3109219265346,24.74963907372262,897.8113839445358,102.87281713093675,850.1394610084542,166.49794113224215
44,1.25,1.75,2.0,93.0,5,14,1,2,2,1,5,610.1743587571963,2.7966889779736834,458.42996877299976,40.132878052816196,660.0673527320075,229.05782564234687,575.9697441178514,275.8687177684164
47,1.25,1.75,2.25,93.0,3,16,1,2,3,0,3,694.9584271976328,2.750289610691581,463.2394843886032,52.703621862794925,753.0205863614957,286.6450089771368,694.859216161709,347.3075362809389
45,1.25,1.75,2.0,93.0,8,8,4,0,2,1,7,24.458633187772744,2.0869866128075834,17.509697712956164,24.874531627915168,1105.0728029271881,497.00936679761094,34.065353255239856,3.2290881330086947
48,1.25,1.75,2.25,93.0,3,17,0,0,3,0,3,409.24705058645776,2.425278803189952,243.96733315144618,70.52389933510774,247.9725666718443,371.07529212061326,343.68682855626594,187.4685882947244
46,1.25,1.75,2.25,93.0,5,11,4,0,3,0,3,243.06738293482618,2.6715275346660983,163.46760623597135,63.381620593924254,928.1378593774871,103.25211478337812,327.43800720314516,89.55620615315691
43,1.25,1.75,2.0,95.0,12,3,5,2,1,2,8,267.36089355316227,2.5725897626739163,244.38342618155505,23.427286784413024,765.0631259512879,82.2931080616273,733.3365091707619,145.96628177405705
44,1.25,1.75,2.0,94.0,4,15,1,1,2,1,5,777.9030518208577,2.5943595569468605,517.7040252390658,28.06226148485204,577.0357100909334,443.53850257734416,664.9638180238553,459.57109443084147
47,1.25,1.75,2.25,94.0,3,16,1,2,3,0,3,723.7917455064952,2.750289610691581,482.4616990230013,51.35634913861495,721.713467044865,340.16009358039827,723.69253342979,361.7403848632244
45,1.25,1.75,2.0,94.0,8,8,4,0,2,1,7,12.715209635634112,2.930050249525736,7.826328075426254,23.539101352012292,984.6568555655422,603.2045421567235,31.11386801782716,0.0658544972676216
48,1.25,1.75,2.25,94.0,3,17,0,0,3,0,2,710.5836138109876,2.7067441949788265,402.132913875743,79.19354777849772,592.4848081521972,640.0646820790345,593.1027714237234,151.51558366911456
46,1.25,1.75,2.25,94.0,5,11,4,0,3,0,3,201.62369495481033,2.6689751966736037,141.40740921943598,62.03887948765388,881.3312708313595,251.0428571209346,291.11733891389514,93.71576123641708
